Versuchsaufbau_ID,Versuchsjahr,Parzelle_ID,Kultur_ID,Pruefglied_ID
1,1985,1,6,1
2,1985,54,6,1
3,1985,91,6,1
4,1985,18,6,2
5,1985,55,6,2
6,1985,108,6,2
7,1985,19,6,3
8,1985,72,6,3
9,1985,109,6,3
10,1985,36,6,4
11,1985,73,6,4
12,1985,126,6,4
13,1985,37,6,5
14,1985,90,6,5
15,1985,127,6,5
16,1985,2,6,6
17,1985,53,6,6
18,1985,92,6,6
19,1985,17,6,7
20,1985,56,6,7
21,1985,107,6,7
22,1985,20,6,8
23,1985,71,6,8
24,1985,110,6,8
25,1985,35,6,9
26,1985,74,6,9
27,1985,125,6,9
28,1985,38,6,10
29,1985,89,6,10
30,1985,128,6,10
31,1985,3,6,11
32,1985,52,6,11
33,1985,93,6,11
34,1985,16,6,12
35,1985,57,6,12
36,1985,106,6,12
37,1985,21,6,13
38,1985,70,6,13
39,1985,111,6,13
40,1985,34,6,14
41,1985,75,6,14
42,1985,124,6,14
43,1985,39,6,15
44,1985,88,6,15
45,1985,129,6,15
46,1985,4,5,1
47,1985,51,5,1
48,1985,94,5,1
49,1985,15,5,2
50,1985,58,5,2
51,1985,105,5,2
52,1985,22,5,3
53,1985,69,5,3
54,1985,112,5,3
55,1985,33,5,4
56,1985,76,5,4
57,1985,123,5,4
58,1985,40,5,5
59,1985,87,5,5
60,1985,130,5,5
61,1985,5,5,6
62,1985,50,5,6
63,1985,95,5,6
64,1985,14,5,7
65,1985,59,5,7
66,1985,104,5,7
67,1985,23,5,8
68,1985,68,5,8
69,1985,113,5,8
70,1985,32,5,9
71,1985,77,5,9
72,1985,122,5,9
73,1985,41,5,10
74,1985,86,5,10
75,1985,131,5,10
76,1985,6,5,11
77,1985,49,5,11
78,1985,96,5,11
79,1985,13,5,12
80,1985,60,5,12
81,1985,103,5,12
82,1985,24,5,13
83,1985,67,5,13
84,1985,114,5,13
85,1985,31,5,14
86,1985,78,5,14
87,1985,121,5,14
88,1985,42,5,15
89,1985,85,5,15
90,1985,132,5,15
91,1985,7,4,1
92,1985,48,4,1
93,1985,97,4,1
94,1985,12,4,2
95,1985,61,4,2
96,1985,102,4,2
97,1985,25,4,3
98,1985,66,4,3
99,1985,115,4,3
100,1985,30,4,4
101,1985,79,4,4
102,1985,120,4,4
103,1985,43,4,5
104,1985,84,4,5
105,1985,133,4,5
106,1985,8,4,6
107,1985,47,4,6
108,1985,98,4,6
109,1985,11,4,7
110,1985,62,4,7
111,1985,101,4,7
112,1985,26,4,8
113,1985,65,4,8
114,1985,116,4,8
115,1985,29,4,9
116,1985,80,4,9
117,1985,119,4,9
118,1985,44,4,10
119,1985,83,4,10
120,1985,134,4,10
121,1985,9,4,11
122,1985,46,4,11
123,1985,99,4,11
124,1985,10,4,12
125,1985,63,4,12
126,1985,100,4,12
127,1985,27,4,13
128,1985,64,4,13
129,1985,117,4,13
130,1985,28,4,14
131,1985,81,4,14
132,1985,118,4,14
133,1985,45,4,15
134,1985,82,4,15
135,1985,135,4,15
136,1986,7,6,1
137,1986,48,6,1
138,1986,97,6,1
139,1986,12,6,2
140,1986,61,6,2
141,1986,102,6,2
142,1986,25,6,3
143,1986,66,6,3
144,1986,115,6,3
145,1986,30,6,4
146,1986,79,6,4
147,1986,120,6,4
148,1986,43,6,5
149,1986,84,6,5
150,1986,133,6,5
151,1986,8,6,6
152,1986,47,6,6
153,1986,98,6,6
154,1986,11,6,7
155,1986,62,6,7
156,1986,101,6,7
157,1986,26,6,8
158,1986,65,6,8
159,1986,116,6,8
160,1986,29,6,9
161,1986,80,6,9
162,1986,119,6,9
163,1986,44,6,10
164,1986,83,6,10
165,1986,134,6,10
166,1986,9,6,11
167,1986,46,6,11
168,1986,99,6,11
169,1986,10,6,12
170,1986,63,6,12
171,1986,100,6,12
172,1986,27,6,13
173,1986,64,6,13
174,1986,117,6,13
175,1986,28,6,14
176,1986,81,6,14
177,1986,118,6,14
178,1986,45,6,15
179,1986,82,6,15
180,1986,135,6,15
181,1986,1,5,1
182,1986,54,5,1
183,1986,91,5,1
184,1986,18,5,2
185,1986,55,5,2
186,1986,108,5,2
187,1986,19,5,3
188,1986,72,5,3
189,1986,109,5,3
190,1986,36,5,4
191,1986,73,5,4
192,1986,126,5,4
193,1986,37,5,5
194,1986,90,5,5
195,1986,127,5,5
196,1986,2,5,6
197,1986,53,5,6
198,1986,92,5,6
199,1986,17,5,7
200,1986,56,5,7
201,1986,107,5,7
202,1986,20,5,8
203,1986,71,5,8
204,1986,110,5,8
205,1986,35,5,9
206,1986,74,5,9
207,1986,125,5,9
208,1986,38,5,10
209,1986,89,5,10
210,1986,128,5,10
211,1986,3,5,11
212,1986,52,5,11
213,1986,93,5,11
214,1986,16,5,12
215,1986,57,5,12
216,1986,106,5,12
217,1986,21,5,13
218,1986,70,5,13
219,1986,111,5,13
220,1986,34,5,14
221,1986,75,5,14
222,1986,124,5,14
223,1986,39,5,15
224,1986,88,5,15
225,1986,129,5,15
226,1986,4,4,1
227,1986,51,4,1
228,1986,94,4,1
229,1986,15,4,2
230,1986,58,4,2
231,1986,105,4,2
232,1986,22,4,3
233,1986,69,4,3
234,1986,112,4,3
235,1986,33,4,4
236,1986,76,4,4
237,1986,123,4,4
238,1986,40,4,5
239,1986,87,4,5
240,1986,130,4,5
241,1986,5,4,6
242,1986,50,4,6
243,1986,95,4,6
244,1986,14,4,7
245,1986,59,4,7
246,1986,104,4,7
247,1986,23,4,8
248,1986,68,4,8
249,1986,113,4,8
250,1986,32,4,9
251,1986,77,4,9
252,1986,122,4,9
253,1986,41,4,10
254,1986,86,4,10
255,1986,131,4,10
256,1986,6,4,11
257,1986,49,4,11
258,1986,96,4,11
259,1986,13,4,12
260,1986,60,4,12
261,1986,103,4,12
262,1986,24,4,13
263,1986,67,4,13
264,1986,114,4,13
265,1986,31,4,14
266,1986,78,4,14
267,1986,121,4,14
268,1986,42,4,15
269,1986,85,4,15
270,1986,132,4,15
271,1987,4,6,1
272,1987,51,6,1
273,1987,94,6,1
274,1987,15,6,2
275,1987,58,6,2
276,1987,105,6,2
277,1987,22,6,3
278,1987,69,6,3
279,1987,112,6,3
280,1987,33,6,4
281,1987,76,6,4
282,1987,123,6,4
283,1987,40,6,5
284,1987,87,6,5
285,1987,130,6,5
286,1987,5,6,6
287,1987,50,6,6
288,1987,95,6,6
289,1987,14,6,7
290,1987,59,6,7
291,1987,104,6,7
292,1987,23,6,8
293,1987,68,6,8
294,1987,113,6,8
295,1987,32,6,9
296,1987,77,6,9
297,1987,122,6,9
298,1987,41,6,10
299,1987,86,6,10
300,1987,131,6,10
301,1987,6,6,11
302,1987,49,6,11
303,1987,96,6,11
304,1987,13,6,12
305,1987,60,6,12
306,1987,103,6,12
307,1987,24,6,13
308,1987,67,6,13
309,1987,114,6,13
310,1987,31,6,14
311,1987,78,6,14
312,1987,121,6,14
313,1987,42,6,15
314,1987,85,6,15
315,1987,132,6,15
316,1987,7,5,1
317,1987,48,5,1
318,1987,97,5,1
319,1987,12,5,2
320,1987,61,5,2
321,1987,102,5,2
322,1987,25,5,3
323,1987,66,5,3
324,1987,115,5,3
325,1987,30,5,4
326,1987,79,5,4
327,1987,120,5,4
328,1987,43,5,5
329,1987,84,5,5
330,1987,133,5,5
331,1987,8,5,6
332,1987,47,5,6
333,1987,98,5,6
334,1987,11,5,7
335,1987,62,5,7
336,1987,101,5,7
337,1987,26,5,8
338,1987,65,5,8
339,1987,116,5,8
340,1987,29,5,9
341,1987,80,5,9
342,1987,119,5,9
343,1987,44,5,10
344,1987,83,5,10
345,1987,134,5,10
346,1987,9,5,11
347,1987,46,5,11
348,1987,99,5,11
349,1987,10,5,12
350,1987,63,5,12
351,1987,100,5,12
352,1987,27,5,13
353,1987,64,5,13
354,1987,117,5,13
355,1987,28,5,14
356,1987,81,5,14
357,1987,118,5,14
358,1987,45,5,15
359,1987,82,5,15
360,1987,135,5,15
361,1987,1,4,1
362,1987,54,4,1
363,1987,91,4,1
364,1987,18,4,2
365,1987,55,4,2
366,1987,108,4,2
367,1987,19,4,3
368,1987,72,4,3
369,1987,109,4,3
370,1987,36,4,4
371,1987,73,4,4
372,1987,126,4,4
373,1987,37,4,5
374,1987,90,4,5
375,1987,127,4,5
376,1987,2,4,6
377,1987,53,4,6
378,1987,92,4,6
379,1987,17,4,7
380,1987,56,4,7
381,1987,107,4,7
382,1987,20,4,8
383,1987,71,4,8
384,1987,110,4,8
385,1987,35,4,9
386,1987,74,4,9
387,1987,125,4,9
388,1987,38,4,10
389,1987,89,4,10
390,1987,128,4,10
391,1987,3,4,11
392,1987,52,4,11
393,1987,93,4,11
394,1987,16,4,12
395,1987,57,4,12
396,1987,106,4,12
397,1987,21,4,13
398,1987,70,4,13
399,1987,111,4,13
400,1987,34,4,14
401,1987,75,4,14
402,1987,124,4,14
403,1987,39,4,15
404,1987,88,4,15
405,1987,129,4,15
406,1988,1,6,1
407,1988,54,6,1
408,1988,91,6,1
409,1988,18,6,2
410,1988,55,6,2
411,1988,108,6,2
412,1988,19,6,3
413,1988,72,6,3
414,1988,109,6,3
415,1988,36,6,4
416,1988,73,6,4
417,1988,126,6,4
418,1988,37,6,5
419,1988,90,6,5
420,1988,127,6,5
421,1988,2,6,6
422,1988,53,6,6
423,1988,92,6,6
424,1988,17,6,7
425,1988,56,6,7
426,1988,107,6,7
427,1988,20,6,8
428,1988,71,6,8
429,1988,110,6,8
430,1988,35,6,9
431,1988,74,6,9
432,1988,125,6,9
433,1988,38,6,10
434,1988,89,6,10
435,1988,128,6,10
436,1988,3,6,11
437,1988,52,6,11
438,1988,93,6,11
439,1988,16,6,12
440,1988,57,6,12
441,1988,106,6,12
442,1988,21,6,13
443,1988,70,6,13
444,1988,111,6,13
445,1988,34,6,14
446,1988,75,6,14
447,1988,124,6,14
448,1988,39,6,15
449,1988,88,6,15
450,1988,129,6,15
451,1988,4,5,1
452,1988,51,5,1
453,1988,94,5,1
454,1988,15,5,2
455,1988,58,5,2
456,1988,105,5,2
457,1988,22,5,3
458,1988,69,5,3
459,1988,112,5,3
460,1988,33,5,4
461,1988,76,5,4
462,1988,123,5,4
463,1988,40,5,5
464,1988,87,5,5
465,1988,130,5,5
466,1988,5,5,6
467,1988,50,5,6
468,1988,95,5,6
469,1988,14,5,7
470,1988,59,5,7
471,1988,104,5,7
472,1988,23,5,8
473,1988,68,5,8
474,1988,113,5,8
475,1988,32,5,9
476,1988,77,5,9
477,1988,122,5,9
478,1988,41,5,10
479,1988,86,5,10
480,1988,131,5,10
481,1988,6,5,11
482,1988,49,5,11
483,1988,96,5,11
484,1988,13,5,12
485,1988,60,5,12
486,1988,103,5,12
487,1988,24,5,13
488,1988,67,5,13
489,1988,114,5,13
490,1988,31,5,14
491,1988,78,5,14
492,1988,121,5,14
493,1988,42,5,15
494,1988,85,5,15
495,1988,132,5,15
496,1988,7,4,1
497,1988,48,4,1
498,1988,97,4,1
499,1988,12,4,2
500,1988,61,4,2
501,1988,102,4,2
502,1988,25,4,3
503,1988,66,4,3
504,1988,115,4,3
505,1988,30,4,4
506,1988,79,4,4
507,1988,120,4,4
508,1988,43,4,5
509,1988,84,4,5
510,1988,133,4,5
511,1988,8,4,6
512,1988,47,4,6
513,1988,98,4,6
514,1988,11,4,7
515,1988,62,4,7
516,1988,101,4,7
517,1988,26,4,8
518,1988,65,4,8
519,1988,116,4,8
520,1988,29,4,9
521,1988,80,4,9
522,1988,119,4,9
523,1988,44,4,10
524,1988,83,4,10
525,1988,134,4,10
526,1988,9,4,11
527,1988,46,4,11
528,1988,99,4,11
529,1988,10,4,12
530,1988,63,4,12
531,1988,100,4,12
532,1988,27,4,13
533,1988,64,4,13
534,1988,117,4,13
535,1988,28,4,14
536,1988,81,4,14
537,1988,118,4,14
538,1988,45,4,15
539,1988,82,4,15
540,1988,135,4,15
541,1989,7,6,1
542,1989,48,6,1
543,1989,97,6,1
544,1989,12,6,2
545,1989,61,6,2
546,1989,102,6,2
547,1989,25,6,3
548,1989,66,6,3
549,1989,115,6,3
550,1989,30,6,4
551,1989,79,6,4
552,1989,120,6,4
553,1989,43,6,5
554,1989,84,6,5
555,1989,133,6,5
556,1989,8,6,6
557,1989,47,6,6
558,1989,98,6,6
559,1989,11,6,7
560,1989,62,6,7
561,1989,101,6,7
562,1989,26,6,8
563,1989,65,6,8
564,1989,116,6,8
565,1989,29,6,9
566,1989,80,6,9
567,1989,119,6,9
568,1989,44,6,10
569,1989,83,6,10
570,1989,134,6,10
571,1989,9,6,11
572,1989,46,6,11
573,1989,99,6,11
574,1989,10,6,12
575,1989,63,6,12
576,1989,100,6,12
577,1989,27,6,13
578,1989,64,6,13
579,1989,117,6,13
580,1989,28,6,14
581,1989,81,6,14
582,1989,118,6,14
583,1989,45,6,15
584,1989,82,6,15
585,1989,135,6,15
586,1989,1,5,1
587,1989,54,5,1
588,1989,91,5,1
589,1989,18,5,2
590,1989,55,5,2
591,1989,108,5,2
592,1989,19,5,3
593,1989,72,5,3
594,1989,109,5,3
595,1989,36,5,4
596,1989,73,5,4
597,1989,126,5,4
598,1989,37,5,5
599,1989,90,5,5
600,1989,127,5,5
601,1989,2,5,6
602,1989,53,5,6
603,1989,92,5,6
604,1989,17,5,7
605,1989,56,5,7
606,1989,107,5,7
607,1989,20,5,8
608,1989,71,5,8
609,1989,110,5,8
610,1989,35,5,9
611,1989,74,5,9
612,1989,125,5,9
613,1989,38,5,10
614,1989,89,5,10
615,1989,128,5,10
616,1989,3,5,11
617,1989,52,5,11
618,1989,93,5,11
619,1989,16,5,12
620,1989,57,5,12
621,1989,106,5,12
622,1989,21,5,13
623,1989,70,5,13
624,1989,111,5,13
625,1989,34,5,14
626,1989,75,5,14
627,1989,124,5,14
628,1989,39,5,15
629,1989,88,5,15
630,1989,129,5,15
631,1989,4,4,1
632,1989,51,4,1
633,1989,94,4,1
634,1989,15,4,2
635,1989,58,4,2
636,1989,105,4,2
637,1989,22,4,3
638,1989,69,4,3
639,1989,112,4,3
640,1989,33,4,4
641,1989,76,4,4
642,1989,123,4,4
643,1989,40,4,5
644,1989,87,4,5
645,1989,130,4,5
646,1989,5,4,6
647,1989,50,4,6
648,1989,95,4,6
649,1989,14,4,7
650,1989,59,4,7
651,1989,104,4,7
652,1989,23,4,8
653,1989,68,4,8
654,1989,113,4,8
655,1989,32,4,9
656,1989,77,4,9
657,1989,122,4,9
658,1989,41,4,10
659,1989,86,4,10
660,1989,131,4,10
661,1989,6,4,11
662,1989,49,4,11
663,1989,96,4,11
664,1989,13,4,12
665,1989,60,4,12
666,1989,103,4,12
667,1989,24,4,13
668,1989,67,4,13
669,1989,114,4,13
670,1989,31,4,14
671,1989,78,4,14
672,1989,121,4,14
673,1989,42,4,15
674,1989,85,4,15
675,1989,132,4,15
676,1990,4,6,1
677,1990,51,6,1
678,1990,94,6,1
679,1990,15,6,2
680,1990,58,6,2
681,1990,105,6,2
682,1990,22,6,3
683,1990,69,6,3
684,1990,112,6,3
685,1990,33,6,4
686,1990,76,6,4
687,1990,123,6,4
688,1990,40,6,5
689,1990,87,6,5
690,1990,130,6,5
691,1990,5,6,6
692,1990,50,6,6
693,1990,95,6,6
694,1990,14,6,7
695,1990,59,6,7
696,1990,104,6,7
697,1990,23,6,8
698,1990,68,6,8
699,1990,113,6,8
700,1990,32,6,9
701,1990,77,6,9
702,1990,122,6,9
703,1990,41,6,10
704,1990,86,6,10
705,1990,131,6,10
706,1990,6,6,11
707,1990,49,6,11
708,1990,96,6,11
709,1990,13,6,12
710,1990,60,6,12
711,1990,103,6,12
712,1990,24,6,13
713,1990,67,6,13
714,1990,114,6,13
715,1990,31,6,14
716,1990,78,6,14
717,1990,121,6,14
718,1990,42,6,15
719,1990,85,6,15
720,1990,132,6,15
721,1990,7,5,1
722,1990,48,5,1
723,1990,97,5,1
724,1990,12,5,2
725,1990,61,5,2
726,1990,102,5,2
727,1990,25,5,3
728,1990,66,5,3
729,1990,115,5,3
730,1990,30,5,4
731,1990,79,5,4
732,1990,120,5,4
733,1990,43,5,5
734,1990,84,5,5
735,1990,133,5,5
736,1990,8,5,6
737,1990,47,5,6
738,1990,98,5,6
739,1990,11,5,7
740,1990,62,5,7
741,1990,101,5,7
742,1990,26,5,8
743,1990,65,5,8
744,1990,116,5,8
745,1990,29,5,9
746,1990,80,5,9
747,1990,119,5,9
748,1990,44,5,10
749,1990,83,5,10
750,1990,134,5,10
751,1990,9,5,11
752,1990,46,5,11
753,1990,99,5,11
754,1990,10,5,12
755,1990,63,5,12
756,1990,100,5,12
757,1990,27,5,13
758,1990,64,5,13
759,1990,117,5,13
760,1990,28,5,14
761,1990,81,5,14
762,1990,118,5,14
763,1990,45,5,15
764,1990,82,5,15
765,1990,135,5,15
766,1990,1,4,1
767,1990,54,4,1
768,1990,91,4,1
769,1990,18,4,2
770,1990,55,4,2
771,1990,108,4,2
772,1990,19,4,3
773,1990,72,4,3
774,1990,109,4,3
775,1990,36,4,4
776,1990,73,4,4
777,1990,126,4,4
778,1990,37,4,5
779,1990,90,4,5
780,1990,127,4,5
781,1990,2,4,6
782,1990,53,4,6
783,1990,92,4,6
784,1990,17,4,7
785,1990,56,4,7
786,1990,107,4,7
787,1990,20,4,8
788,1990,71,4,8
789,1990,110,4,8
790,1990,35,4,9
791,1990,74,4,9
792,1990,125,4,9
793,1990,38,4,10
794,1990,89,4,10
795,1990,128,4,10
796,1990,3,4,11
797,1990,52,4,11
798,1990,93,4,11
799,1990,16,4,12
800,1990,57,4,12
801,1990,106,4,12
802,1990,21,4,13
803,1990,70,4,13
804,1990,111,4,13
805,1990,34,4,14
806,1990,75,4,14
807,1990,124,4,14
808,1990,39,4,15
809,1990,88,4,15
810,1990,129,4,15
811,1991,1,6,1
812,1991,54,6,1
813,1991,91,6,1
814,1991,18,6,2
815,1991,55,6,2
816,1991,108,6,2
817,1991,19,6,3
818,1991,72,6,3
819,1991,109,6,3
820,1991,36,6,4
821,1991,73,6,4
822,1991,126,6,4
823,1991,37,6,5
824,1991,90,6,5
825,1991,127,6,5
826,1991,2,6,6
827,1991,53,6,6
828,1991,92,6,6
829,1991,17,6,7
830,1991,56,6,7
831,1991,107,6,7
832,1991,20,6,8
833,1991,71,6,8
834,1991,110,6,8
835,1991,35,6,9
836,1991,74,6,9
837,1991,125,6,9
838,1991,38,6,10
839,1991,89,6,10
840,1991,128,6,10
841,1991,3,6,11
842,1991,52,6,11
843,1991,93,6,11
844,1991,16,6,12
845,1991,57,6,12
846,1991,106,6,12
847,1991,21,6,13
848,1991,70,6,13
849,1991,111,6,13
850,1991,34,6,14
851,1991,75,6,14
852,1991,124,6,14
853,1991,39,6,15
854,1991,88,6,15
855,1991,129,6,15
856,1991,4,5,1
857,1991,51,5,1
858,1991,94,5,1
859,1991,15,5,2
860,1991,58,5,2
861,1991,105,5,2
862,1991,22,5,3
863,1991,69,5,3
864,1991,112,5,3
865,1991,33,5,4
866,1991,76,5,4
867,1991,123,5,4
868,1991,40,5,5
869,1991,87,5,5
870,1991,130,5,5
871,1991,5,5,6
872,1991,50,5,6
873,1991,95,5,6
874,1991,14,5,7
875,1991,59,5,7
876,1991,104,5,7
877,1991,23,5,8
878,1991,68,5,8
879,1991,113,5,8
880,1991,32,5,9
881,1991,77,5,9
882,1991,122,5,9
883,1991,41,5,10
884,1991,86,5,10
885,1991,131,5,10
886,1991,6,5,11
887,1991,49,5,11
888,1991,96,5,11
889,1991,13,5,12
890,1991,60,5,12
891,1991,103,5,12
892,1991,24,5,13
893,1991,67,5,13
894,1991,114,5,13
895,1991,31,5,14
896,1991,78,5,14
897,1991,121,5,14
898,1991,42,5,15
899,1991,85,5,15
900,1991,132,5,15
901,1991,7,4,1
902,1991,48,4,1
903,1991,97,4,1
904,1991,12,4,2
905,1991,61,4,2
906,1991,102,4,2
907,1991,25,4,3
908,1991,66,4,3
909,1991,115,4,3
910,1991,30,4,4
911,1991,79,4,4
912,1991,120,4,4
913,1991,43,4,5
914,1991,84,4,5
915,1991,133,4,5
916,1991,8,4,6
917,1991,47,4,6
918,1991,98,4,6
919,1991,11,4,7
920,1991,62,4,7
921,1991,101,4,7
922,1991,26,4,8
923,1991,65,4,8
924,1991,116,4,8
925,1991,29,4,9
926,1991,80,4,9
927,1991,119,4,9
928,1991,44,4,10
929,1991,83,4,10
930,1991,134,4,10
931,1991,9,4,11
932,1991,46,4,11
933,1991,99,4,11
934,1991,10,4,12
935,1991,63,4,12
936,1991,100,4,12
937,1991,27,4,13
938,1991,64,4,13
939,1991,117,4,13
940,1991,28,4,14
941,1991,81,4,14
942,1991,118,4,14
943,1991,45,4,15
944,1991,82,4,15
945,1991,135,4,15
946,1992,7,6,1
947,1992,48,6,1
948,1992,97,6,1
949,1992,12,6,2
950,1992,61,6,2
951,1992,102,6,2
952,1992,25,6,3
953,1992,66,6,3
954,1992,115,6,3
955,1992,30,6,4
956,1992,79,6,4
957,1992,120,6,4
958,1992,43,6,5
959,1992,84,6,5
960,1992,133,6,5
961,1992,8,6,6
962,1992,47,6,6
963,1992,98,6,6
964,1992,11,6,7
965,1992,62,6,7
966,1992,101,6,7
967,1992,26,6,8
968,1992,65,6,8
969,1992,116,6,8
970,1992,29,6,9
971,1992,80,6,9
972,1992,119,6,9
973,1992,44,6,10
974,1992,83,6,10
975,1992,134,6,10
976,1992,9,6,11
977,1992,46,6,11
978,1992,99,6,11
979,1992,10,6,12
980,1992,63,6,12
981,1992,100,6,12
982,1992,27,6,13
983,1992,64,6,13
984,1992,117,6,13
985,1992,28,6,14
986,1992,81,6,14
